"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","logSalePrice","GarageCars_f","pool_yn","porch_yn","Fence_f","WoodDeckSF_group","OpenPorchSF_group","EnclosedPorch_group","MiscVal_group","X2ndFlrSFDIV1st","TotalBath","BedroomAbvGr4plus","KitchenQual.Fac","KitchenQual.FacNum","TotRmsAbvGrd10plus","FireplaceY","GarageTypeY","GarageCars.Fac","GarageCars3plus","GarageCond.Fac","GarageCond.N","PavedDrive.Fac","PavedDriveY","MSSubClass_group","YearBuilt.b","YearRemodAdd.b","RoofStyleY","RoofMatl.n","Exterior1st.n","Exterior2nd.n","MasVnrType.n","MasVnrArea.b","ExterQual.n","ExterCond.n","Foundation.n","BsmtQual.n","BsmtCond.n","BsmtExposure.n","BsmtFinType1.n","BsmtFinSF1.b","BsmtFinType2.n","BsmtFinSF2.b","BsmtUnfSF.b","TotalBsmtSF.b","Heating.n","HeatingQC.n","CentralAir.n","Electrical.n"
"731",731,120,"RL",39,5389,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1995,1996,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1180,"Unf",0,415,1595,"GasA","Ex","Y","SBrkr",1616,0,0,1616,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1995,"RFn",2,608,"TA","TA","Y",237,152,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",236500,12.3737034869141,"2",0,0,NA,"200-300SF","150-200SF","0-50SF","$0-$200",0,2,2,"Gd",3,5,1,1,"2",3,"TA",3,"Y",1,"90-200",4,4,1,2,6,6,3,0,3,3,3,4,3,1,6,5,1,0,2,7,2,5,1,5
"732",732,80,"RL",73,9590,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","SLvl",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","BrkFace",442,"Gd","TA","PConc","Ex","TA","Av","GLQ",786,"Unf",0,82,868,"GasA","Ex","Y","SBrkr",1146,0,0,1146,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2003,"Fin",2,438,"TA","TA","Y",160,22,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal",187500,12.1415341243926,"2",0,0,NA,"100-200SF","0-50SF","0-50SF","$0-$200",0,2,3,"Gd",3,6,1,1,"2",3,"TA",3,"Y",1,"60-90",4,5,1,2,13,14,2,2,3,3,3,5,3,3,6,4,1,0,1,4,2,5,1,5
"733",733,60,"RL",75,11404,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",202,"Gd","TA","PConc","Gd","TA","Av","ALQ",252,"Unf",0,901,1153,"GasA","Ex","Y","SBrkr",1153,878,0,2031,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1998,"Fin",2,541,"TA","TA","Y",192,84,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal",222500,12.3126823805884,"2",0,0,NA,"100-200SF","50-100SF","0-50SF","$0-$200",0.761491760624458,2.5,3,"Gd",3,8,1,1,"2",3,"TA",3,"Y",1,"30-60",4,4,1,2,13,14,2,1,3,3,3,4,3,3,5,2,1,0,4,5,2,5,1,5
"734",734,20,"RL",80,10000,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",5,6,1961,1983,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",594,"Unf",0,270,864,"GasA","Ex","Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1961,"RFn",1,264,"TA","TA","Y",165,0,0,0,0,0,NA,"GdWo","Shed",400,3,2009,"WD","Normal",131400,11.7860013850326,"1",0,0,"GdWo","100-200SF","0-50SF","0-50SF","$200-$400",0,1,3,"TA",2,6,1,1,"1",2,"TA",3,"Y",1,"0-30",3,3,1,2,7,7,3,0,2,3,2,3,3,1,4,3,1,0,2,4,2,5,1,5
"735",735,20,"RL",NA,8978,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,948,948,"GasA","TA","Y","SBrkr",948,0,0,948,0,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1968,"Unf",1,300,"TA","TA","Y",147,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Family",108000,11.5898865061064,"1",0,0,NA,"100-200SF","0-50SF","0-50SF","$0-$200",0,1,3,"TA",2,6,0,1,"1",2,"TA",3,"Y",1,"0-30",3,1,1,2,10,11,3,0,2,3,3,3,3,1,1,0,1,0,4,4,2,3,1,5
"736",736,75,"RM",60,10800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2.5Unf",7,7,1914,1970,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","Mn","Rec",390,"Unf",0,490,880,"GasW","Fa","N","SBrkr",880,888,0,1768,0,0,1,1,2,1,"TA",6,"Typ",2,"TA","Detchd",1914,"Unf",2,320,"TA","TA","N",0,341,0,0,0,0,NA,NA,NA,0,10,2006,"WD","Normal",163000,12.0015054797889,"2",0,0,NA,"0-100SF","> 200SF","0-50SF","$0-$200",1.00909090909091,1.5,2,"TA",2,6,1,0,"2",3,"TA",3,"N",0,"60-90",1,1,1,2,14,15,3,0,2,3,1,4,3,2,3,2,1,0,2,4,3,2,0,5
"737",737,90,"RL",60,8544,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",3,4,1950,1950,"Gable","CompShg","Stucco","Stone","None",0,"TA","TA","CBlock",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Gd","N","FuseF",1040,0,0,1040,0,0,2,0,2,2,"TA",6,"Typ",0,NA,"Detchd",1949,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",93500,11.4457167152768,"2",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0,2,2,"TA",2,6,0,0,"2",3,"TA",3,"Y",1,"60-90",2,0,1,2,12,12,3,0,2,3,2,0,0,0,0,0,0,0,0,0,2,4,0,3
"738",738,60,"RL",72,10463,"Pave",NA,"IR1","HLS","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,893,893,"GasA","Ex","Y","SBrkr",901,900,0,1801,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",3,800,"TA","TA","Y",0,116,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal",239900,12.3879774488278,"3",0,0,NA,"0-100SF","100-150SF","0-50SF","$0-$200",0.99889012208657,2.5,3,"Gd",3,8,1,1,"3",4,"TA",3,"Y",1,"30-60",4,5,1,2,13,14,3,0,3,3,3,4,3,1,1,0,1,0,4,4,2,5,1,5
"739",739,90,"RL",60,10800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","Duplex","1Story",5,5,1987,1988,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","Gd","Gd","GLQ",1200,"Unf",0,0,1200,"GasA","TA","Y","SBrkr",1200,0,0,1200,3,0,3,0,3,1,"TA",5,"Typ",0,NA,"Detchd",NA,NA,0,0,NA,"TA","Y",120,0,0,0,0,0,NA,NA,NA,0,3,2009,"WD","Alloca",179000,12.0951410848229,"0",0,0,NA,"100-200SF","0-50SF","0-50SF","$0-$200",0,3,3,"TA",2,5,0,0,"0",1,"TA",3,"Y",1,"60-90",3,3,1,2,10,11,3,0,2,3,2,4,4,4,6,5,1,0,0,5,2,3,1,5
"740",740,60,"RL",65,9313,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,864,864,"GasA","Ex","Y","SBrkr",864,864,0,1728,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2004,"RFn",2,572,"TA","TA","Y",187,56,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal",190000,12.1547793511426,"2",0,0,NA,"100-200SF","50-100SF","0-50SF","$0-$200",1,2.5,3,"Gd",3,7,0,1,"2",3,"TA",3,"Y",1,"30-60",4,5,1,2,13,14,3,0,3,3,3,4,3,1,1,0,1,0,4,4,2,5,1,5
"741",741,70,"RM",60,9600,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",5,7,1910,2002,"Gable","CompShg","Wd Sdng","Wd Shng","None",0,"TA","Gd","BrkTil","Fa","Fa","No","Unf",0,"Unf",0,264,264,"GasA","Ex","Y","SBrkr",768,664,0,1432,0,0,2,0,2,1,"TA",7,"Typ",0,NA,"Detchd",1910,"Unf",2,360,"TA","Gd","Y",270,0,112,0,0,0,NA,"GdPrv",NA,0,5,2007,"WD","Abnorml",132000,11.7905572015685,"2",0,0,"GdPrv","200-300SF","0-50SF","100-150SF","$0-$200",0.864583333333333,2,2,"TA",2,7,0,0,"2",3,"Gd",4,"Y",1,"60-90",1,5,1,2,14,16,3,0,2,4,1,2,2,1,1,0,1,0,2,2,2,5,1,5
"742",742,20,"RL",65,6768,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",6,8,1961,1996,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","Mn","GLQ",832,"Unf",0,80,912,"GasA","Gd","Y","SBrkr",912,0,0,912,1,1,1,0,3,1,"Gd",5,"Typ",0,NA,"Detchd",1962,"Unf",1,288,"TA","TA","Y",168,0,0,0,0,0,NA,"GdPrv",NA,0,5,2008,"WD","Normal",142000,11.8635823365834,"1",0,0,"GdPrv","100-200SF","0-50SF","0-50SF","$0-$200",0,1,3,"Gd",3,5,0,0,"1",2,"TA",3,"Y",1,"0-30",3,4,1,2,7,7,3,0,2,4,2,3,3,2,6,4,1,0,1,4,2,4,1,5
"743",743,20,"RL",65,8450,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2000,2001,"Gable","CompShg","VinylSd","VinylSd","BrkFace",108,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1349,1349,"GasA","Ex","Y","SBrkr",1349,0,0,1349,0,0,2,0,3,1,"TA",6,"Typ",0,NA,"Attchd",2000,"Unf",2,539,"TA","TA","Y",120,55,0,0,0,0,NA,"GdPrv",NA,0,12,2007,"WD","Normal",179000,12.0951410848229,"2",0,0,"GdPrv","100-200SF","50-100SF","0-50SF","$0-$200",0,2,3,"TA",2,6,0,1,"2",3,"TA",3,"Y",1,"0-30",4,5,1,2,13,14,2,1,2,3,3,4,3,1,1,0,1,0,6,6,2,5,1,5
"744",744,80,"RL",70,12886,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",5,6,1963,1999,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ",444,"Unf",0,76,520,"GasA","Ex","Y","SBrkr",1464,0,0,1464,0,1,2,0,3,1,"TA",6,"Min2",1,"TA","Attchd",1997,"RFn",2,480,"TA","TA","Y",302,0,0,0,100,0,NA,NA,NA,0,10,2009,"WD","Normal",175000,12.0725412529057,"2",0,0,NA,"300-400SF","0-50SF","0-50SF","$0-$200",0,2,3,"TA",2,6,1,1,"2",3,"TA",3,"Y",1,"60-90",3,4,1,2,7,7,3,0,2,3,2,4,3,3,5,2,1,0,1,3,2,5,1,5
"745",745,120,"RL",41,5395,"Pave",NA,"IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1993,1993,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",733,"Unf",0,604,1337,"GasA","Gd","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1993,"RFn",2,462,"TA","TA","Y",96,0,70,168,0,0,NA,NA,NA,0,10,2008,"WD","Normal",180000,12.1007121298723,"2",0,0,NA,"0-100SF","0-50SF","50-100SF","$0-$200",0,2,2,"Gd",3,5,1,1,"2",3,"TA",3,"Y",1,"90-200",4,4,1,2,7,7,3,0,3,3,3,4,3,1,6,3,1,0,3,6,2,4,1,5
"746",746,60,"RL",NA,8963,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",8,9,1976,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",289,"Ex","Gd","CBlock","TA","Gd","No","GLQ",575,"ALQ",80,487,1142,"GasA","Ex","Y","SBrkr",1175,1540,0,2715,0,1,3,1,4,1,"Gd",11,"Typ",2,"TA","BuiltIn",1994,"Fin",2,831,"TA","TA","Y",0,204,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal",299800,12.6108708646506,"2",0,0,NA,"0-100SF","> 200SF","0-50SF","$0-$200",1.31063829787234,3.5,4,"Gd",3,10,1,1,"2",3,"TA",3,"Y",1,"30-60",3,4,1,2,13,14,2,1,4,4,2,3,4,1,6,3,5,1,2,5,2,5,1,5
"747",747,60,"RL",NA,8795,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",300,"Unf",0,652,952,"GasA","Ex","Y","SBrkr",980,1276,0,2256,0,0,2,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",2000,"Fin",2,554,"TA","TA","Y",224,54,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal",236000,12.3715870840077,"2",0,0,NA,"200-300SF","50-100SF","0-50SF","$0-$200",1.30204081632653,2.5,4,"Gd",3,8,1,1,"2",3,"TA",3,"Y",1,"30-60",4,4,1,2,13,14,3,0,3,3,3,4,3,1,6,2,1,0,3,4,2,5,1,5
"748",748,70,"RM",65,11700,"Pave","Pave","IR1","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,7,1880,2003,"Mansard","CompShg","Stucco","Stucco","None",0,"Gd","TA","Stone","TA","Fa","No","Unf",0,"Unf",0,1240,1240,"GasW","TA","N","SBrkr",1320,1320,0,2640,0,0,1,1,4,1,"Gd",8,"Typ",1,"Gd","Detchd",1950,"Unf",4,864,"TA","TA","N",181,0,386,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal",265979,12.4911726372789,"4",0,0,NA,"100-200SF","0-50SF","> 200SF","$0-$200",1,1.5,4,"Gd",3,8,1,0,"4",3,"TA",3,"N",0,"60-90",0,5,0,2,12,13,3,0,3,3,5,3,2,1,1,0,1,0,5,5,3,3,0,5
"749",749,20,"RL",59,10593,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","1Story",7,5,1996,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",338,"Gd","TA","PConc","Gd","TA","No","GLQ",919,"Unf",0,801,1720,"GasA","Ex","Y","SBrkr",1720,0,0,1720,1,0,2,0,3,1,"Gd",7,"Typ",1,"TA","Attchd",1996,"Fin",2,527,"TA","TA","Y",240,56,154,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal",260400,12.4699741893166,"2",0,0,NA,"200-300SF","50-100SF","150-200SF","$0-$200",0,2,3,"Gd",3,7,1,1,"2",3,"TA",3,"Y",1,"0-30",4,4,1,2,13,14,2,2,3,3,3,4,3,1,6,4,1,0,4,7,2,5,1,5
"750",750,50,"RL",50,8405,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",4,3,1945,1950,"Gable","CompShg","WdShing","Wd Shng","None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"Wall","TA","N","FuseF",1088,441,0,1529,0,0,2,0,4,1,"TA",9,"Mod",0,NA,"Detchd",1945,"Unf",1,240,"TA","TA","N",92,0,185,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal",98000,11.4927227576527,"1",0,0,NA,"0-100SF","0-50SF","150-200SF","$0-$200",0.405330882352941,2,4,"TA",2,9,0,0,"1",2,"TA",3,"N",0,"30-60",2,0,1,2,15,16,3,0,2,3,4,0,0,0,0,0,0,0,0,0,6,3,0,3
"751",751,50,"RM",55,8800,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",4,7,1910,2004,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,576,576,"GasA","Gd","Y","SBrkr",792,348,0,1140,0,0,1,0,3,1,"TA",7,"Min2",0,NA,"Detchd",NA,NA,0,0,NA,"TA","N",0,160,0,0,0,0,NA,NA,NA,0,6,2010,"WD","Normal",96500,11.4772982873271,"0",0,0,NA,"0-100SF","150-200SF","0-50SF","$0-$200",0.439393939393939,1,3,"TA",2,7,0,0,"0",1,"TA",3,"N",0,"30-60",1,5,1,2,14,15,3,0,2,3,1,3,2,1,1,0,1,0,3,3,2,4,1,5
"752",752,60,"RL",NA,7750,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Gilbert","RRAn","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,660,660,"GasA","Ex","Y","SBrkr",660,660,0,1320,0,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",2003,"Fin",2,400,"TA","TA","Y",0,48,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal",162000,11.9953516142145,"2",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",1,2.5,3,"Gd",3,6,0,1,"2",3,"TA",3,"Y",1,"30-60",4,5,1,2,13,14,3,0,3,3,3,4,3,1,1,0,1,0,3,3,2,5,1,5
"753",753,20,"RL",79,9236,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","Gd","GLQ",1200,"Unf",0,279,1479,"GasA","Ex","Y","SBrkr",1494,0,0,1494,1,0,2,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1997,"RFn",2,576,"TA","TA","Y",168,27,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal",217000,12.2876526325226,"2",0,0,NA,"100-200SF","0-50SF","0-50SF","$0-$200",0,2,3,"Gd",3,6,0,1,"2",3,"TA",3,"Y",1,"0-30",4,4,1,2,13,14,3,0,2,4,3,4,3,4,6,5,1,0,2,6,2,5,1,5
"754",754,60,"RL",80,10240,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",178,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1030,1030,"GasA","Gd","Y","SBrkr",1038,1060,0,2098,0,0,2,1,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2005,"RFn",3,878,"TA","TA","Y",192,52,0,0,0,0,NA,NA,NA,0,3,2006,"WD","Normal",275500,12.5263429075751,"3",0,0,NA,"100-200SF","50-100SF","0-50SF","$0-$200",1.02119460500963,2.5,3,"Ex",4,8,1,1,"3",4,"TA",3,"Y",1,"30-60",4,5,1,2,13,14,2,1,3,3,3,4,3,2,1,0,1,0,5,5,2,4,1,5
"755",755,20,"RL",61,7930,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,8,1969,2005,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","GLQ",439,"LwQ",472,115,1026,"GasA","Gd","Y","SBrkr",1026,0,0,1026,1,0,1,0,3,1,"Gd",5,"Typ",0,NA,"Detchd",1969,"RFn",2,440,"TA","TA","Y",171,48,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal",156000,11.9576112862317,"2",0,0,NA,"100-200SF","0-50SF","0-50SF","$0-$200",0,1,3,"Gd",3,5,0,0,"2",3,"TA",3,"Y",1,"0-30",3,5,1,2,10,11,3,0,2,3,2,3,3,1,6,2,2,2,1,5,2,4,1,5
"756",756,160,"FV",34,3230,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd","BrkFace",894,"TA","TA","PConc","Gd","TA","No","GLQ",381,"Unf",0,348,729,"GasA","Gd","Y","SBrkr",742,729,0,1471,0,0,2,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1999,"Unf",2,440,"TA","TA","Y",0,24,0,0,0,0,NA,NA,NA,0,3,2009,"WD","Normal",172500,12.0581525154536,"2",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0.982479784366577,2.5,3,"TA",2,6,0,0,"2",3,"TA",3,"Y",1,"90-200",4,4,1,2,9,9,2,3,2,3,3,4,3,1,6,2,1,0,2,3,2,4,1,5
"757",757,60,"RL",68,10769,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",20,"Unf",0,846,866,"GasA","Ex","Y","SBrkr",866,902,0,1768,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2007,"RFn",2,578,"TA","TA","Y",144,105,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal",212000,12.2643415536542,"2",0,0,NA,"100-200SF","100-150SF","0-50SF","$0-$200",1.04157043879908,2.5,3,"Gd",3,7,0,1,"2",3,"TA",3,"Y",1,"30-60",4,5,1,2,13,14,3,0,3,3,3,4,3,3,6,1,1,0,4,4,2,5,1,5
"758",758,60,"RL",NA,11616,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,5,1978,1978,"Hip","CompShg","HdBoard","HdBoard","BrkCmn",328,"TA","TA","CBlock","TA","TA","Mn","Rec",438,"Unf",0,234,672,"GasA","TA","Y","SBrkr",672,714,0,1386,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1978,"Fin",2,440,"TA","TA","Y",335,0,0,0,0,0,NA,"GdPrv",NA,0,4,2010,"WD","Abnorml",158900,11.9760303525248,"2",0,0,"GdPrv","300-400SF","0-50SF","0-50SF","$0-$200",1.0625,2.5,3,"TA",2,6,1,1,"2",3,"TA",3,"Y",1,"30-60",3,2,1,2,7,7,1,2,2,3,2,3,3,2,3,2,1,0,1,3,2,3,1,5
"759",759,160,"FV",24,2280,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd","BrkFace",360,"TA","TA","PConc","Gd","TA","No","ALQ",549,"Unf",0,195,744,"GasA","Gd","Y","SBrkr",757,744,0,1501,0,0,2,1,3,1,"TA",6,"Typ",0,NA,"Detchd",1999,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,8,2008,"WD","Normal",179400,12.0973732286068,"2",0,0,NA,"0-100SF","0-50SF","0-50SF","$0-$200",0.982826948480845,2.5,3,"TA",2,6,0,0,"2",3,"TA",3,"Y",1,"90-200",4,4,1,2,9,9,2,2,2,3,3,4,3,1,5,3,1,0,1,3,2,4,1,5
"760",760,60,"RL",65,12257,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1995,1995,"Gable","CompShg","VinylSd","VinylSd","BrkFace",513,"Gd","TA","PConc","Gd","TA","Av","LwQ",56,"ALQ",64,1198,1318,"GasA","Ex","Y","SBrkr",1328,1203,0,2531,0,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1995,"RFn",3,752,"TA","TA","Y",222,98,0,0,0,0,NA,NA,NA,0,11,2007,"WD","Normal",290000,12.5776362019627,"3",0,0,NA,"200-300SF","50-100SF","0-50SF","$0-$200",0.905873493975904,2.5,4,"Gd",3,9,1,1,"3",4,"TA",3,"Y",1,"30-60",4,4,1,2,13,14,2,2,3,3,3,4,3,3,2,1,5,1,5,6,2,5,1,5
"761",761,20,"RL",70,9100,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,6,1959,1959,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",612,"Unf",0,252,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",2008,"Unf",1,300,"Ex","Ex","Y",0,0,0,0,0,0,NA,NA,"Shed",450,10,2009,"WD","Normal",127500,11.7558716435806,"1",0,0,NA,"0-100SF","0-50SF","0-50SF","$400-$600",0,1,2,"TA",2,5,0,0,"1",2,"Ex",5,"Y",1,"0-30",2,0,1,2,14,15,3,0,2,3,2,3,3,1,3,3,1,0,2,4,2,5,1,5
